pubukprn,kismode,mytarsbj,title,kisaimcode,crseurl,legal_name,provaddress,A*A*A*A* and above,A*A*AC and above,A*A*A and above,AAA and above,ABB and above,BBC and above,CCC and above,Below CCC
10007780,01,CAH19-04-07,International Relations and Africa and Black Diaspora including Year Abroad,000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,NA,International Relations and Arabic,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,15,20,20,10,30,0,0
10007780,01,NA,International Relations and Chinese,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,20,10,20,10,25,15,0,0
10007780,01,CAH15-01-05,International Relations and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH15-03-01,International Relations and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH15-02-01,International Relations and Economics,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,3,11,13,30,26,3,2
10007780,01,CAH15-03-01,International Relations and Economics,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH15-03-01,International Relations and History,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH20-01-01,International Relations and History,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,NA,International Relations and Japanese,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,10,0,30,40,10,0,10
10007780,01,NA,International Relations and Korean,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,10,0,15,10,45,10,0,0
10007780,01,NA,International Relations and Law,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,0,25,10,25,10,0,0
10007780,01,CAH15-03-01,International Relations and Music,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH25,International Relations and Music,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,0,20,20,15,15,5,5
10007780,01,CAH15-01-04,International Relations and Social Anthropology,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,0,15,10,30,20,5,0
10007780,01,CAH15-03-01,International Relations and Social Anthropology,000,https://www.soas.ac.uk/study/find-course/ba-international-relations-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH15-03-01,International Relations and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH20-02-01,International Relations and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,5,5,10,35,20,15,0
10007780,01,NA,Japanese,000,https://www.soas.ac.uk/study/find-course/ba-japanese,School of Oriental and African Studies,NA,0,0,25,5,10,45,5,10
10007780,01,CAH15-01-05,Japanese and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-japanese-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH19-04-06,Japanese and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-japanese-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH15-02-01,Japanese and Economics,000,https://www.soas.ac.uk/study/find-course/ba-japanese-and,School of Oriental and African Studies,NA,0,3,11,13,30,26,3,2
10007780,01,CAH19-04-06,Japanese and Economics,000,https://www.soas.ac.uk/study/find-course/ba-japanese-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH19-04-06,Japanese and History,000,https://www.soas.ac.uk/study/find-course/ba-japanese-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-01-01,Japanese and History,000,https://www.soas.ac.uk/study/find-course/ba-japanese-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH19-01-07,Japanese and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-japanese-and,School of Oriental and African Studies,NA,5,0,0,5,10,35,15,15
10007780,01,CAH19-04-06,Japanese and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-japanese-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH19-04-06,Japanese and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-02-01,Japanese and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,5,5,10,35,20,15,0
10007780,01,NA,Korean,000,https://www.soas.ac.uk/study/find-course/ba-korean,School of Oriental and African Studies,NA,0,10,15,5,20,25,25,5
10007780,01,CAH15-01-05,Korean and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-korean-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH19-04-06,Korean and Global Development,000,https://www.soas.ac.uk/study/find-course/ba-korean-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH15-02-01,Korean and Economics,000,https://www.soas.ac.uk/study/find-course/ba-korean-and,School of Oriental and African Studies,NA,0,3,11,13,30,26,3,2
10007780,01,CAH19-04-06,Korean and Economics,000,https://www.soas.ac.uk/study/find-course/ba-korean-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH19-04-06,Korean and History,000,https://www.soas.ac.uk/study/find-course/ba-korean-and,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-01-01,Korean and History,000,https://www.soas.ac.uk/study/find-course/ba-korean-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,NA,Korean and Linguistics,000,https://www.soas.ac.uk/study/find-course/ba-korean-and,School of Oriental and African Studies,NA,0,10,10,10,0,25,20,10
10007780,01,CAH19-04-06,Korean and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,2,4,17,11,18,27,10,8
10007780,01,CAH20-02-01,Korean and World Philosophies,000,https://www.soas.ac.uk/study/find-course/ba-world-philosophies-and/,School of Oriental and African Studies,NA,0,5,5,10,35,20,15,0
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia)",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) including year abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH19-04-07,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Africa and Black Diaspora",000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Africa and Black Diaspora",000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH19-04-07,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Africa and Black Diaspora including Year Abroad",000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Africa and Black Diaspora including Year Abroad",000,https://www.soas.ac.uk/study/find-course/ba-africa-and-black-diaspora-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH19-04-07,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Arabic",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,5,10,10,10,25,10,15
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Arabic",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and History of Art",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH20-01-02,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and History of Art",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and History of Art including year abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH20-01-02,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and History of Art including year abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,10,0,15,25,15,10,5,0
10007780,01,CAH15-01-05,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Global Development",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Global Development",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH15-01-05,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Global Development including year abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,0,0,10,25,15,10,10
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Global Development including year abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH15-02-01,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Economics",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,3,11,13,30,26,3,2
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Economics",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and History including Year Abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH20-01-01,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and History including Year Abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,0,10,10,30,25,10,5
10007780,01,CAH15-03-01,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and International Relations",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and International Relations",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH15-03-01,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and International Relations including year abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,3,11,15,23,22,2,3
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and International Relations including year abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH16-01-01,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Law",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,2,14,20,29,13,3,3
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Law",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH16-01-01,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Law including year abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,2,14,20,29,13,3,3
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Law including year abroad",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
10007780,01,CAH19-01-07,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Linguistics",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,5,0,0,5,10,35,15,15
10007780,01,CAH19-04-09,"Languages and Cultures (Middle East, Africa, South and Southeast Asia) and Linguistics",000,https://www.soas.ac.uk/study/find-course/ba-languages-and-cultures-middle-east-africa-south-and-southeast-asia-and,School of Oriental and African Studies,NA,0,10,10,25,15,10,10,5
